filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
957866,10/15 12:05 PM,F3XN,0,0,0,0,0
957865,10/15 12:05 PM,F3XN,24,28,0,0,52
957864,10/15 12:04 PM,F3XN,0,6,0,0,6
957863,10/15 12:04 PM,F3XN,4,0,0,0,4
957862,10/15 12:04 PM,F3N,129,77,0,2,208
957861,10/15 12:03 PM,F3XA,176,16,0,0,192
957860,10/15 12:04 PM,F3XN,17,2,0,45,64
957859,10/15 12:03 PM,F3XN,5,0,0,0,5
957858,10/15 12:03 PM,F3N,0,0,0,5,5
957857,10/15 12:03 PM,F3XN,3,49,0,0,52
957856,10/15 12:02 PM,F3XN,45,14,0,0,59
957855,10/15 12:02 PM,F3N,158,149,0,0,307
957854,10/15 12:02 PM,F3XN,10,2,0,0,12
957853,10/15 12:01 PM,F3XN,14,12,0,0,26
957852,10/15 12:01 PM,F99,0,0,0,0,0
957851,10/15 12:00 PM,F3N,1,3,0,0,4
957850,10/15 12:00 PM,F3XN,0,5,6,0,11
957849,10/15 11:59 AM,F3XN,0,1,0,0,1
957848,10/15 11:59 AM,F3N,207,122,0,0,329
957847,10/15 11:58 AM,F3XN,34,16,0,0,50
957846,10/15 11:58 AM,F3N,518,118,0,0,636
957845,10/15 11:58 AM,F3N,59,42,0,6,107
957844,10/15 11:57 AM,F99,0,0,0,0,0
957843,10/15 11:56 AM,F3XN,573,99,0,0,672
957842,10/15 11:56 AM,F3XN,23,5,0,40,68
957841,10/15 11:56 AM,F3N,265,189,0,33,487
957840,10/15 11:55 AM,F3N,879,234,0,3,1116
957839,10/15 11:55 AM,F3XN,3,5,0,257,265
957838,10/15 11:55 AM,F3XA,3,1,0,2,6
957837,10/15 11:54 AM,F3XN,5,0,0,0,5
957836,10/15 11:54 AM,F3N,604,166,0,1,771
957835,10/15 11:54 AM,F3XN,1,0,0,0,1
957834,10/15 11:54 AM,F3XN,0,1,0,0,1
957833,10/15 11:53 AM,F3XN,165,37,0,0,202
957832,10/15 11:52 AM,F3XA,602,231,0,0,833
957831,10/15 11:52 AM,F3XN,10,5,0,0,15
957830,10/15 11:50 AM,F3XN,954,35,0,1,990
957829,10/15 11:50 AM,F3XA,1228,247,0,0,1475
957828,10/15 11:49 AM,F3XN,3,0,0,43,46
957827,10/15 11:49 AM,F3XA,4,11,0,0,15
957826,10/15 11:48 AM,F3XN,0,2,0,0,2
957825,10/15 11:48 AM,F3A,1,7,0,0,8
957824,10/15 11:48 AM,F3N,2491,219,0,0,2710
957823,10/15 11:48 AM,F3N,168,141,0,0,309
957822,10/15 11:47 AM,F3N,352,168,0,0,520
957821,10/15 11:47 AM,F3XA,31,13,0,1,45
957820,10/15 11:46 AM,F3XN,2,1,0,0,3
957819,10/15 11:46 AM,F3XN,21,11,0,0,32
957818,10/15 11:46 AM,F3N,8,17,0,2,27
957817,10/15 11:46 AM,F3N,79,113,0,0,192
957816,10/15 11:46 AM,F3PN,0,3,0,0,3
957815,10/15 11:45 AM,F3XN,4,1,0,0,5
957814,10/15 11:45 AM,F3XN,3,36,0,0,39
957813,10/15 11:44 AM,F3N,1,2,0,92,95
957812,10/15 11:43 AM,F3XN,3,1,0,0,4
957811,10/15 11:43 AM,F3N,85,49,0,2,136
957810,10/15 11:43 AM,F24N,0,0,5,0,5
957809,10/15 11:42 AM,F3XN,0,0,0,4,4
957808,10/15 11:41 AM,F3N,285,261,0,7,553
957807,10/15 11:41 AM,F3N,139,15,0,0,154
957806,10/15 11:41 AM,F3XN,2,0,0,17,19
957805,10/15 11:41 AM,F3N,19,5,0,0,24
957804,10/15 11:41 AM,F5N,0,0,4,0,4
957803,10/15 11:40 AM,F3N,319,196,0,0,515
957802,10/15 11:40 AM,F3N,15,6,0,12,33
957801,10/15 11:38 AM,F3N,0,0,0,0,0
957800,10/15 11:38 AM,F3XA,129,121,0,0,250
957799,10/15 11:38 AM,F3XN,0,0,0,0,0
957798,10/15 11:38 AM,F3XN,42,13,16,0,71
957797,10/15 11:37 AM,F3XN,6,7,0,0,13
957796,10/15 11:37 AM,F3A,83,232,0,8,323
957795,10/15 11:37 AM,F3XN,930,55,0,0,985
957794,10/15 11:36 AM,F3XA,20,27,0,1,48
957793,10/15 11:36 AM,F3XN,2,4,0,0,6
957792,10/15 11:36 AM,F24N,0,0,22,0,22
957791,10/15 11:35 AM,F3PN,13,34,0,1,48
957790,10/15 11:35 AM,F3XN,0,8,0,1,9
957789,10/15 11:34 AM,F3XN,22,5,0,0,27
957788,10/15 11:34 AM,F3PA,9,31,0,0,40
957787,10/15 11:33 AM,F3XN,0,12,0,0,12
957786,10/15 11:32 AM,F3XN,9,7,0,0,16
957785,10/15 11:32 AM,F3A,104,451,0,0,555
957784,10/15 11:32 AM,F3XN,0,8,0,0,8
957783,10/15 11:31 AM,F3XN,1,3,0,0,4
957782,10/15 11:31 AM,F3N,35,31,0,2,68
957781,10/15 11:31 AM,F99,0,0,0,0,0
957779,10/15 11:31 AM,F3N,0,2,0,0,2
957778,10/15 11:30 AM,F3XN,0,0,0,0,0
957777,10/15 11:30 AM,F3XN,1,2,0,0,3
957776,10/15 11:29 AM,F3XN,1,8,0,0,9
957775,10/15 11:27 AM,F3XN,591,84,0,0,675
957774,10/15 11:27 AM,F3N,0,0,0,4,4
957773,10/15 11:27 AM,F3XN,0,0,0,0,0
957772,10/15 11:27 AM,F3N,37,75,0,0,112
957771,10/15 11:27 AM,F3XN,12,8,0,1,21
957770,10/15 11:26 AM,F3A,161,391,0,0,552
957769,10/15 11:26 AM,F3XN,2,16,0,0,18
957768,10/15 11:25 AM,F3XN,7,0,0,0,7
957767,10/15 11:22 AM,F3XN,5,6,0,0,11
957766,10/15 11:20 AM,F3N,159,90,0,8,257
957765,10/15 11:19 AM,F3XA,4,10,0,0,14
957764,10/15 11:19 AM,F3XN,45,5,0,0,50
957763,10/15 11:19 AM,F3XN,38,20,0,0,58
957762,10/15 11:19 AM,F3XA,26,49,43,13,131
957761,10/15 11:19 AM,F3XN,0,0,0,0,0
957760,10/15 11:17 AM,F3XN,109,38,0,0,147
957759,10/15 11:16 AM,F3XN,8,9,2,3,22
957758,10/15 11:16 AM,F3XN,5,0,0,0,5
957757,10/15 11:16 AM,F3XN,1,10,0,0,11
957756,10/15 11:15 AM,F3N,232,116,0,0,348
957755,10/15 11:15 AM,F3XN,0,0,0,0,0
957754,10/15 11:14 AM,F3XN,3070,159,0,0,3229
957753,10/15 11:14 AM,F3XN,5,6,0,0,11
957752,10/15 11:13 AM,F3XN,0,1,0,0,1
957751,10/15 11:13 AM,F3XN,0,0,0,0,0
957750,10/15 11:12 AM,F3XN,24,31,0,1,56
957749,10/15 11:12 AM,F3XN,6,9,5,0,20
957748,10/15 11:12 AM,F3XA,2,14,0,2,18
957747,10/15 11:11 AM,F1MN,0,0,0,0,0
957746,10/15 11:11 AM,F3XN,187,43,0,1,231
957745,10/15 11:10 AM,F3N,0,1,0,0,1
957744,10/15 11:10 AM,F3XN,0,2,0,0,2
957743,10/15 11:10 AM,F3N,0,5,0,8,13
957742,10/15 11:09 AM,F3N,252,196,0,0,448
957741,10/15 11:09 AM,F3N,211,90,0,0,301
957740,10/15 11:08 AM,F3XN,0,15,0,0,15
957739,10/15 11:08 AM,F3XN,3,4,5,0,12
957738,10/15 11:07 AM,F3XN,8,11,0,0,19
957737,10/15 11:07 AM,F3XN,261,9,0,1,271
957736,10/15 11:07 AM,F3N,68,66,0,2,136
957735,10/15 11:07 AM,F3XN,49,29,0,0,78
957734,10/15 11:07 AM,F3XN,8,11,0,0,19
957733,10/15 11:07 AM,F3XN,121,3,0,1,125
957732,10/15 11:07 AM,F3XA,2,1,0,2,5
957731,10/15 11:06 AM,F3N,19,7,0,6,32
957730,10/15 11:06 AM,F3XN,0,0,0,0,0
957729,10/15 11:06 AM,F3N,0,1,0,0,1
957728,10/15 11:06 AM,F3N,0,0,0,4,4
957727,10/15 11:05 AM,F3XN,259,3,0,0,262
957726,10/15 11:05 AM,F3XN,0,0,0,0,0
957725,10/15 11:04 AM,F3N,51,56,0,1,108
957724,10/15 11:04 AM,F3N,37,156,0,13,206
957723,10/15 11:04 AM,F3XN,0,0,0,0,0
957722,10/15 11:04 AM,F3XN,0,0,0,0,0
957721,10/15 11:03 AM,F3N,125,67,0,5,197
957720,10/15 11:03 AM,F3XN,17,24,0,0,41
957719,10/15 11:03 AM,F3XN,1,0,0,13,14
957718,10/15 11:03 AM,F3XN,0,0,0,0,0
957717,10/15 11:02 AM,F3XN,2,1,0,0,3
957716,10/15 11:02 AM,F3XA,6,14,0,2,22
957715,10/15 11:02 AM,F3XN,0,25,0,3,28
957714,10/15 11:02 AM,F3N,22,16,0,0,38
957713,10/15 11:01 AM,F3N,8,12,0,2,22
957712,10/15 11:01 AM,F3XN,181,19,0,1,201
957711,10/15 11:00 AM,F3N,8,4,0,0,12
957710,10/15 11:00 AM,F3XN,0,0,0,0,0
957709,10/15 10:59 AM,F3XN,0,3,0,1,4
957708,10/15 10:59 AM,F3N,964,176,0,1,1141
957707,10/15 10:59 AM,F3N,0,4,0,0,4
957706,10/15 10:59 AM,F3XA,4,2,0,1,7
957705,10/15 10:58 AM,F3N,542,186,0,2,730
957704,10/15 10:58 AM,F3XN,0,0,0,0,0
957703,10/15 10:57 AM,F3XN,0,2,0,5,7
957702,10/15 10:57 AM,F3A,110,46,0,0,156
957701,10/15 10:56 AM,F3XN,4,5,0,0,9
957700,10/15 10:56 AM,F3XN,15,107,0,0,122
957699,10/15 10:56 AM,F3N,127,191,0,0,318
957698,10/15 10:56 AM,F3N,261,117,0,0,378
957697,10/15 10:56 AM,F3XN,9,2,0,0,11
957696,10/15 10:55 AM,F5N,0,0,14,1,15
957695,10/15 10:54 AM,F3N,14,6,0,0,20
957694,10/15 10:53 AM,F3XN,13,4,0,0,17
957693,10/15 10:53 AM,F3N,314,216,0,4,534
957692,10/15 10:52 AM,F3XN,0,6,0,0,6
957691,10/15 10:52 AM,F3XN,1,0,0,0,1
957690,10/15 10:51 AM,F3XN,13,52,0,0,65
957689,10/15 10:51 AM,F3A,209,75,0,3,287
957688,10/15 10:51 AM,F3A,139,201,0,12,352
957687,10/15 10:50 AM,F5N,0,0,449,0,449
957686,10/15 10:50 AM,F3A,22,26,0,0,48
957685,10/15 10:50 AM,F3N,0,0,0,2,2
957684,10/15 10:49 AM,F3A,196,187,0,5,388
957683,10/15 10:49 AM,F3N,2,5,0,63,70
957682,10/15 10:48 AM,F3XN,3,10,0,0,13
957681,10/15 10:48 AM,F24N,0,0,4,0,4
957680,10/15 10:47 AM,F3XN,0,0,0,0,0
957679,10/15 10:47 AM,F3A,157,186,0,9,352
957678,10/15 10:47 AM,F3XN,22,6,0,0,28
957677,10/15 10:47 AM,F3XN,0,4,0,0,4
957676,10/15 10:47 AM,F3XN,0,1,0,2,3
957675,10/15 10:46 AM,F3XN,0,0,0,0,0
957674,10/15 10:46 AM,F3XN,0,0,0,0,0
957673,10/15 10:46 AM,F3XN,0,0,0,21,21
957672,10/15 10:46 AM,F3XN,1,0,0,0,1
957671,10/15 10:45 AM,F3N,2353,297,0,0,2650
957670,10/15 10:45 AM,F3XT,0,3,0,0,3
957669,10/15 10:44 AM,F3N,286,256,0,0,542
957668,10/15 10:44 AM,F3XN,105,34,0,0,139
957667,10/15 10:43 AM,F3XN,0,0,0,0,0
957666,10/15 10:43 AM,F3XA,9,14,0,7,30
957665,10/15 10:43 AM,F3XN,86,11,0,0,97
957664,10/15 10:42 AM,F5N,0,0,4,0,4
957663,10/15 10:42 AM,F3XN,71,19,0,0,90
957662,10/15 10:41 AM,F3XN,41,12,0,0,53
957661,10/15 10:41 AM,F3XN,3,2,0,1,6
957660,10/15 10:40 AM,F3XN,421,3,0,1,425
957659,10/15 10:40 AM,F3XN,16,177,0,0,193
957658,10/15 10:40 AM,F3N,303,167,0,4,474
957657,10/15 10:39 AM,F3XN,83,3,0,0,86
957656,10/15 10:39 AM,F3XN,8,7,0,0,15
957655,10/15 10:38 AM,F3XN,162,15,0,0,177
957654,10/15 10:36 AM,F3XN,16,0,0,0,16
957653,10/15 10:36 AM,F3XN,1,3,0,0,4
957652,10/15 10:35 AM,F3XN,1,1,0,0,2
957651,10/15 10:34 AM,F3XN,0,4,0,0,4
957650,10/15 10:34 AM,F3XN,13,0,0,0,13
957649,10/15 10:33 AM,F3N,470,47,0,0,517
957648,10/15 10:33 AM,F3N,0,16,0,8,24
957647,10/15 10:32 AM,F3XN,0,0,0,0,0
957646,10/15 10:31 AM,F3A,5,17,0,8,30
957645,10/15 10:31 AM,F3XN,9,14,0,7,30
957644,10/15 10:31 AM,F3XN,47,5,0,0,52
957643,10/15 10:31 AM,F3N,0,0,0,51,51
957642,10/15 10:30 AM,F3XN,27,13,0,0,40
957641,10/15 10:30 AM,F3XN,0,0,0,0,0
957640,10/15 10:29 AM,F3XN,4,8,0,0,12
957639,10/15 10:28 AM,F3N,1,17,0,2,20
957638,10/15 10:27 AM,F3N,1,5,0,1,7
957637,10/15 10:26 AM,F3XN,13,3,0,0,16
957636,10/15 10:26 AM,F3XN,15,6,0,0,21
957635,10/15 10:26 AM,F3XN,0,0,0,0,0
957634,10/15 10:26 AM,F3XN,23,6,0,0,29
957633,10/15 10:25 AM,F3XN,32,43,0,0,75
957632,10/15 10:25 AM,F3XN,7,3,0,0,10
957631,10/15 10:25 AM,F3XN,5,42,0,0,47
957630,10/15 10:24 AM,F3XN,48,7,0,0,55
957629,10/15 10:24 AM,F3XN,192,5,0,0,197
957628,10/15 10:24 AM,F3XN,50,15,0,0,65
957627,10/15 10:23 AM,F3N,0,12,0,0,12
957626,10/15 10:23 AM,F3N,154,51,0,0,205
957625,10/15 10:23 AM,F3N,3,10,0,0,13
957624,10/15 10:22 AM,F3XN,27,27,9,0,63
957623,10/15 10:22 AM,F3XN,1,1,0,0,2
957622,10/15 10:22 AM,F24N,0,0,2,0,2
957621,10/15 10:22 AM,F3XN,11,1,0,0,12
957620,10/15 10:21 AM,F3N,109,155,0,0,264
957619,10/15 10:21 AM,F3XN,105,69,0,1,175
957618,10/15 10:20 AM,F3XN,0,3,0,0,3
957617,10/15 10:20 AM,F24N,0,0,2,0,2
957616,10/15 10:20 AM,F3XN,0,0,0,0,0
957615,10/15 10:20 AM,F3PN,3,5,0,0,8
957614,10/15 10:19 AM,F3A,198,31,0,0,229
957613,10/15 10:19 AM,F3XN,0,5,0,0,5
957612,10/15 10:19 AM,F3XN,5,15,0,5,25
957611,10/15 10:18 AM,F3N,1,20,0,3,24
957610,10/15 10:17 AM,F3XN,1,53,0,0,54
957609,10/15 10:17 AM,F3XN,0,0,0,10,10
957608,10/15 10:17 AM,F3XN,382,15,0,1,398
957607,10/15 10:15 AM,F3XN,56,1,0,0,57
957606,10/15 10:14 AM,F3XN,40,7,0,0,47
957605,10/15 10:13 AM,F3XN,0,0,0,0,0
957604,10/15 10:12 AM,F3XN,0,0,0,0,0
957603,10/15 10:12 AM,F3XN,5,2,4,0,11
957602,10/15 10:11 AM,F99,0,0,0,0,0
957601,10/15 10:11 AM,F3XN,0,0,0,0,0
957600,10/15 10:10 AM,F3XA,4,4,0,247,255
957599,10/15 10:09 AM,F3XA,5,8,0,0,13
957598,10/15 10:08 AM,F5N,0,0,2,0,2
957597,10/15 10:08 AM,F3XN,33,6,0,0,39
957596,10/15 10:08 AM,F3XN,1,1,1,0,3
957595,10/15 10:08 AM,F3XN,0,0,0,0,0
957594,10/15 10:08 AM,F3XN,338,37,0,0,375
957593,10/15 10:07 AM,F3XN,0,0,0,0,0
957592,10/15 10:07 AM,F3XN,17,13,0,0,30
957591,10/15 10:07 AM,F3XN,0,0,0,0,0
957590,10/15 10:06 AM,F3N,0,0,0,34,34
957589,10/15 10:05 AM,F3XN,0,3,0,0,3
957588,10/15 10:05 AM,F3XN,0,1,0,0,1
957587,10/15 10:05 AM,F3XN,40,15,0,0,55
957586,10/15 10:04 AM,F3N,3,25,0,0,28
957585,10/15 10:04 AM,F3XN,9,0,0,38,47
957584,10/15 10:04 AM,F3XN,0,0,0,0,0
957583,10/15 10:03 AM,F3XN,3,2,0,2,7
957582,10/15 10:03 AM,F3XN,15,0,0,0,15
957581,10/15 10:01 AM,F3XN,232,6,0,1,239
957580,10/15 10:01 AM,F3XN,7,0,0,0,7
957579,10/15 10:00 AM,F24N,0,0,2,0,2
957578,10/15 10:00 AM,F3N,19,39,0,23,81
957577,10/15 10:00 AM,F3XN,109,119,0,0,228
957576,10/15 10:00 AM,F3XN,0,0,0,0,0
957575,10/15 09:59 AM,F3XN,37,29,0,0,66
957574,10/15 09:54 AM,F3XN,13,7,0,0,20
957573,10/15 09:54 AM,F3N,0,9,0,0,9
957572,10/15 09:53 AM,F3XN,2,0,0,0,2
957571,10/15 09:53 AM,F3XN,49,40,0,0,89
957570,10/15 09:50 AM,F5N,0,0,2,0,2
957569,10/15 09:50 AM,F3XN,2,5,0,0,7
957568,10/15 09:48 AM,F3XN,16,8,0,0,24
957567,10/15 09:48 AM,F3N,354,256,0,27,637
957566,10/15 09:47 AM,F3XN,66,24,0,0,90
957565,10/15 09:46 AM,F3N,0,0,0,24,24
957564,10/15 09:45 AM,F3XN,0,0,0,0,0
957563,10/15 09:45 AM,F3T,0,6,0,3,9
957562,10/15 09:45 AM,F3XN,2,17,0,0,19
957561,10/15 09:44 AM,F3N,84,133,0,0,217
957560,10/15 09:44 AM,F3XA,0,0,0,21,21
957559,10/15 09:43 AM,F3XN,0,3,0,0,3
957557,10/15 09:43 AM,F3XN,0,0,0,0,0
957556,10/15 09:43 AM,F3XN,1,7,0,0,8
957555,10/15 09:42 AM,F3XN,0,0,0,0,0
957554,10/15 09:42 AM,F3N,15,42,0,2,59
957553,10/15 09:42 AM,F3XN,0,2,0,0,2
957552,10/15 09:41 AM,F3XN,0,0,0,0,0
957551,10/15 09:41 AM,F3N,4,11,0,0,15
957550,10/15 09:39 AM,F3XN,1,5,0,0,6
957549,10/15 09:39 AM,F3N,0,0,0,0,0
957548,10/15 09:39 AM,F3XN,550,35,0,1,586
957547,10/15 09:37 AM,F3XN,0,0,0,0,0
957546,10/15 09:36 AM,F3N,0,0,0,15,15
957545,10/15 09:33 AM,F3XN,15,44,0,0,59
957544,10/15 09:33 AM,F3XN,1,5,0,0,6
957543,10/15 09:33 AM,F3XN,0,0,0,21,21
957542,10/15 09:32 AM,F3XN,26,13,0,0,39
957541,10/15 09:32 AM,F3A,60,45,0,0,105
957540,10/15 09:30 AM,F3XN,0,0,0,0,0
957539,10/15 09:29 AM,F3N,12,5,0,2,19
957538,10/15 09:28 AM,F3N,16,9,0,8,33
957537,10/15 09:27 AM,F3XN,9,8,0,0,17
957535,10/15 09:27 AM,F3XN,95,1,0,0,96
957533,10/15 09:26 AM,F3N,398,159,0,0,557
957532,10/15 09:26 AM,F3N,0,0,0,0,0
957531,10/15 09:25 AM,F3XN,55,35,0,0,90
957530,10/15 09:25 AM,F3XN,14,12,0,0,26
957529,10/15 09:25 AM,F3XN,38,2,0,0,40
957528,10/15 09:24 AM,F3XN,3,18,0,0,21
957527,10/15 09:24 AM,F3N,6,10,0,0,16
957526,10/15 09:22 AM,F3XA,200,24,0,0,224
957525,10/15 09:21 AM,F5N,0,0,0,0,0
957524,10/15 09:20 AM,F3N,0,0,0,14,14
957523,10/15 09:20 AM,F3XN,40,1,0,0,41
957522,10/15 09:18 AM,F3XN,33,6,0,0,39
957521,10/15 09:18 AM,F3XN,389,314,0,7,710
957520,10/15 09:18 AM,F3T,0,0,0,0,0
957519,10/15 09:18 AM,F3XN,406,43,0,0,449
957518,10/15 09:17 AM,F3N,0,8,0,0,8
957517,10/15 09:17 AM,F3N,30,38,0,0,68
957516,10/15 09:16 AM,F3XN,4,12,0,0,16
957515,10/15 09:16 AM,F3XN,132,27,0,0,159
957513,10/15 09:14 AM,F3N,7,49,0,43,99
957512,10/15 09:12 AM,F3XN,22459,16803,0,348,39610
957511,10/15 09:11 AM,F3XN,1,0,0,0,1
957510,10/15 09:11 AM,F3XN,0,0,0,0,0
957509,10/15 09:10 AM,F3XN,1065,15,0,0,1080
957508,10/15 09:09 AM,F3XN,0,3,0,19,22
957507,10/15 09:08 AM,F3N,0,1,0,0,1
957506,10/15 09:06 AM,F3N,241,43,0,178,462
957505,10/15 09:06 AM,F5N,2,0,2,0,4
957504,10/15 09:03 AM,F3N,5,3,0,2,10
957503,10/15 09:02 AM,F3XN,0,0,110,52,162
957502,10/15 09:02 AM,F3XN,200,23,0,0,223
957501,10/15 09:00 AM,F3N,965,38,0,736,1739
957500,10/15 08:56 AM,F3XN,0,7,0,0,7
957499,10/15 08:55 AM,F3N,27,15,0,11,53
957498,10/15 08:55 AM,F3XN,0,0,0,0,0
957497,10/15 08:55 AM,F3XN,0,13,0,0,13
957496,10/15 08:54 AM,F3N,1,1,0,0,2
957495,10/15 08:53 AM,F3XN,0,0,0,0,0
957494,10/15 08:53 AM,F1N,0,0,0,0,0
957493,10/15 08:52 AM,F3XN,497,278,0,22,797
957492,10/15 08:52 AM,F3XN,0,17,0,0,17
957491,10/15 08:52 AM,F3XN,66,21,0,0,87
957490,10/15 08:49 AM,F3XN,1,6,0,0,7
957489,10/15 08:46 AM,F3XN,18,20,0,1,39
957488,10/15 08:46 AM,F3XN,0,1,0,0,1
957487,10/15 08:46 AM,F3XN,69,13,0,0,82
957486,10/15 08:43 AM,F3XN,0,7,0,0,7
957485,10/15 08:40 AM,F3XN,15,1,0,0,16
957484,10/15 08:39 AM,F3XN,2,0,0,0,2
957483,10/15 08:38 AM,F3XN,2,3,0,3,8
957482,10/15 08:36 AM,F3N,0,2,0,0,2
957481,10/15 08:34 AM,F3N,0,1,0,0,1
957480,10/15 08:34 AM,F3XN,5,6,0,0,11
957479,10/15 08:31 AM,F3XN,170,1,0,0,171
957478,10/15 08:31 AM,F3XN,0,0,0,0,0
957477,10/15 08:29 AM,F3XN,40,12,0,0,52
957476,10/15 08:28 AM,F3XN,0,0,0,0,0
957475,10/15 08:25 AM,F3N,304,216,0,0,520
957474,10/15 08:24 AM,F3N,0,0,0,2,2
957473,10/15 08:17 AM,F3N,0,0,0,4,4
957472,10/15 08:11 AM,F3XN,0,1,0,0,1
957471,10/15 08:09 AM,F3XN,0,4,0,3,7
957470,10/15 08:09 AM,F3XN,108,3,0,0,111
957469,10/15 08:06 AM,F3N,581,166,0,0,747
957468,10/15 07:59 AM,F3N,0,0,0,1,1
957467,10/15 07:57 AM,F3N,544,147,0,16,707
957466,10/15 07:55 AM,F3XN,4,3,0,0,7
957465,10/15 07:53 AM,F3N,0,0,0,0,0
957464,10/15 07:51 AM,F3N,31,46,0,0,77
957463,10/15 07:48 AM,F3N,0,0,0,1,1
957462,10/15 07:47 AM,F3N,166,102,0,0,268
957461,10/15 07:44 AM,F3N,678,165,0,8,851
957460,10/15 07:43 AM,F3N,192,240,0,3,435
957459,10/15 07:40 AM,F3XN,0,0,0,0,0
957458,10/15 07:30 AM,F3XN,0,3,0,0,3
957457,10/15 07:28 AM,F3XN,0,2,0,0,2
957456,10/15 07:27 AM,F3N,18,18,0,0,36
957455,10/15 07:10 AM,F3XN,24,23,0,0,47
957454,10/15 07:03 AM,F3XN,0,0,0,0,0
957453,10/15 06:59 AM,F3XN,0,0,0,0,0
957452,10/15 06:10 AM,F3XN,12,21,0,16,49
957451,10/15 05:57 AM,F3XN,98,84,1,3,186
957450,10/15 05:32 AM,F3N,153,124,0,0,277
957449,10/15 05:19 AM,F3XN,37,27,0,5,69
957448,10/15 04:52 AM,F3N,7,35,0,0,42
957447,10/15 04:47 AM,F3T,0,1,0,0,1
957446,10/15 04:38 AM,F3T,0,1,0,0,1
957445,10/15 04:28 AM,F3T,0,1,0,0,1
957444,10/15 04:25 AM,F3XN,13,2,0,0,15
957443,10/15 04:20 AM,F3N,0,3,0,0,3
957442,10/15 04:12 AM,F3N,0,0,0,0,0
957441,10/15 04:02 AM,F3N,0,0,0,0,0
957440,10/15 03:53 AM,F3A,72,9,0,1,82
957439,10/15 03:52 AM,F3XN,1,0,0,0,1
957438,10/15 03:45 AM,F3XN,0,0,0,0,0
957437,10/15 03:38 AM,F3XN,7,1,0,0,8
957436,10/15 03:24 AM,F3XN,0,0,0,2,2
957435,10/15 03:20 AM,F3XN,0,9,0,0,9
957434,10/15 03:13 AM,F3XN,0,0,0,0,0
957433,10/15 03:12 AM,F3XN,0,0,0,0,0
957432,10/15 03:10 AM,F3XN,0,0,0,0,0
957431,10/15 03:09 AM,F3A,16,86,0,0,102
957430,10/15 03:06 AM,F3A,137,107,0,0,244
957429,10/15 03:06 AM,F3XN,193,8,0,0,201
957428,10/15 03:05 AM,F3A,45,124,0,0,169
957427,10/15 02:57 AM,F3XN,10,12,0,0,22
957426,10/15 02:57 AM,F3N,3,120,0,6,129
957425,10/15 02:27 AM,F3N,2,24,0,0,26
957424,10/15 02:09 AM,F3N,0,0,0,0,0
957423,10/15 02:06 AM,F3N,0,0,0,0,0
957422,10/15 02:02 AM,F3XN,0,10,0,0,10
957421,10/15 01:56 AM,F3XN,0,3,0,0,3
957420,10/15 01:53 AM,F3XN,0,0,0,0,0
957419,10/15 01:35 AM,F3XN,0,7,0,0,7
957418,10/15 01:33 AM,F3XN,0,3,0,0,3
957417,10/15 01:28 AM,F3XN,230,32,0,0,262
957416,10/15 01:25 AM,F3XN,0,2,0,0,2
957415,10/15 01:22 AM,F3XN,6,16,0,0,22
957414,10/15 01:19 AM,F3A,32,26,0,47,105
957413,10/15 01:18 AM,F3XN,0,0,0,52,52
957412,10/15 01:16 AM,F3XN,0,0,0,0,0
957411,10/15 01:15 AM,F3XN,0,0,0,3,3
957410,10/15 01:11 AM,F3XN,1,0,0,0,1
957409,10/15 01:06 AM,F3XN,0,0,0,1,1
957408,10/15 01:03 AM,F3XN,0,6,0,0,6
957407,10/15 01:00 AM,F3XN,20,17,0,0,37
957406,10/15 01:00 AM,F3XN,360,7,0,0,367
957405,10/15 12:56 AM,F3XN,0,3,0,1,4
957404,10/15 12:56 AM,F3XN,119,0,0,4,123
957403,10/15 12:56 AM,F3XN,0,1,0,0,1
957402,10/15 12:49 AM,F3XN,0,0,0,1,1
957401,10/15 12:47 AM,F3N,3,1,0,1,5
957400,10/15 12:47 AM,F3A,0,3,0,0,3
957399,10/15 12:46 AM,F3XN,7,6,0,3,16
957398,10/15 12:44 AM,F3XN,0,4,0,1,5
957397,10/15 12:43 AM,F3XN,0,0,0,1,1
957396,10/15 12:42 AM,F3XN,46,45,0,0,91
957395,10/15 12:37 AM,F3XN,282,1,0,0,283
957394,10/15 12:37 AM,F3XN,85,7,0,0,92
957393,10/15 12:34 AM,F3XN,5,7,0,0,12
957392,10/15 12:33 AM,F3XN,0,0,0,0,0
957391,10/15 12:32 AM,F3XN,2,18,0,0,20
957390,10/15 12:29 AM,F3N,40,92,0,0,132
957389,10/15 12:27 AM,F3XN,0,3,0,1,4
957388,10/15 12:27 AM,F3XN,0,0,0,0,0
957387,10/15 12:21 AM,F3N,43,61,0,3,107
957386,10/15 12:20 AM,F3XN,0,6,0,0,6
957385,10/15 12:11 AM,F3N,0,0,0,12,12
957384,10/15 12:06 AM,F3XN,13,10,0,0,23
957383,10/15 12:05 AM,F3XT,0,3,0,2,5
957382,10/15 12:05 AM,F3N,2,1,0,7,10
957381,10/15 12:01 AM,F3XN,39,34,0,11,84
957380,10/15 12:00 AM,F3XN,0,0,0,0,0
