filing_number,time_filed,form_type,skeda_lines,skedb_lines,skede_lines,other_lines,total_lines
966719,10/23 02:51 PM,F3XN,0,1,0,0,1
966718,10/23 02:51 PM,F3N,5,5,0,0,10
966717,10/23 02:50 PM,F3XN,377,18,0,0,395
966716,10/23 02:50 PM,F3XN,4,2,0,0,6
966715,10/23 02:49 PM,F3XN,3,2,0,0,5
966714,10/23 02:48 PM,F3N,1,0,0,42,43
966713,10/23 02:48 PM,F3XN,0,6,0,0,6
966712,10/23 02:48 PM,F3N,20,15,0,1,36
966711,10/23 02:48 PM,F3XN,0,5,0,0,5
966710,10/23 02:47 PM,F3XN,1,4,0,0,5
966709,10/23 02:47 PM,F3XN,68,119,0,34,221
966708,10/23 02:47 PM,F6N,1,0,0,0,1
966707,10/23 02:47 PM,F3XN,0,0,0,0,0
966706,10/23 02:46 PM,F3XN,141,5,53,6,205
966705,10/23 02:46 PM,F3XN,117,9,0,0,126
966704,10/23 02:46 PM,F3N,27,36,0,2,65
966703,10/23 02:45 PM,F3XN,24,21,0,0,45
966702,10/23 02:45 PM,F3N,113,61,0,0,174
966701,10/23 02:45 PM,F3N,27,72,0,9,108
966700,10/23 02:45 PM,F3XN,21,9,0,0,30
966699,10/23 02:45 PM,F24N,0,0,2,0,2
966698,10/23 02:43 PM,F3XN,0,1,0,0,1
966697,10/23 02:43 PM,F3XN,85,0,0,0,85
966696,10/23 02:42 PM,F3XN,3,1,0,0,4
966695,10/23 02:42 PM,F3XN,0,0,0,0,0
966694,10/23 02:42 PM,F3XN,0,1,0,0,1
966693,10/23 02:42 PM,F3XN,6,6,0,0,12
966692,10/23 02:42 PM,F3N,111,51,0,0,162
966691,10/23 02:42 PM,F3XA,0,5,0,0,5
966690,10/23 02:41 PM,F3XN,0,0,0,0,0
966689,10/23 02:40 PM,F3XN,1781,96,0,93,1970
966688,10/23 02:39 PM,F3XN,0,1,0,0,1
966687,10/23 02:39 PM,F3XN,142,1,0,0,143
966686,10/23 02:39 PM,F3XN,8,7,0,0,15
966685,10/23 02:38 PM,F3N,23,9,0,1,33
966684,10/23 02:38 PM,F3XN,0,13,0,0,13
966683,10/23 02:37 PM,F3XN,12,2,0,57,71
966682,10/23 02:37 PM,F99,0,0,0,0,0
966681,10/23 02:36 PM,F3XN,901,75,0,0,976
966680,10/23 02:35 PM,F6N,2,0,0,0,2
966679,10/23 02:35 PM,F3XN,98,2,0,0,100
966678,10/23 02:35 PM,F3XN,0,0,0,0,0
966677,10/23 02:34 PM,F3XN,0,2,0,0,2
966676,10/23 02:34 PM,F3XN,135,13,0,0,148
966675,10/23 02:33 PM,F3XN,7,7,0,0,14
966674,10/23 02:33 PM,F3XN,5,0,0,0,5
966673,10/23 02:33 PM,F6N,1,0,0,0,1
966672,10/23 02:31 PM,F3XN,422,56,0,0,478
966671,10/23 02:30 PM,F3XN,60,22,0,0,82
966670,10/23 02:30 PM,F3XN,29,9,0,0,38
966669,10/23 02:30 PM,F3XN,1,4,0,0,5
966668,10/23 02:29 PM,F3XA,0,5,0,0,5
966667,10/23 02:28 PM,F6N,3,0,0,0,3
966666,10/23 02:28 PM,F3N,45,54,0,2,101
966665,10/23 02:28 PM,F3XN,776,44,0,0,820
966664,10/23 02:28 PM,F3XN,12,4,0,0,16
966663,10/23 02:28 PM,F3XN,9,4,0,0,13
966662,10/23 02:28 PM,F3A,0,1,0,0,1
966661,10/23 02:27 PM,F3XN,1,6,0,0,7
966660,10/23 02:27 PM,F6N,4,0,0,0,4
966659,10/23 02:26 PM,F3A,0,0,0,0,0
966658,10/23 02:26 PM,F6N,2,0,0,0,2
966657,10/23 02:26 PM,F6N,1,0,0,0,1
966656,10/23 02:25 PM,F3XN,66,2,0,0,68
966655,10/23 02:25 PM,F3N,148,71,0,0,219
966654,10/23 02:25 PM,F3N,16,32,0,1,49
966653,10/23 02:25 PM,F3A,1,6,0,0,7
966652,10/23 02:24 PM,F3XN,2,3,9,0,14
966651,10/23 02:24 PM,F3XN,1,3,8,8,20
966650,10/23 02:24 PM,F6N,7,0,0,0,7
966649,10/23 02:24 PM,F3XN,829,67,17,0,913
966648,10/23 02:23 PM,F3XN,7,14,0,0,21
966647,10/23 02:23 PM,F6N,21,0,0,0,21
966646,10/23 02:22 PM,F3XN,0,2,0,0,2
966645,10/23 02:22 PM,F3N,1,2,0,0,3
966644,10/23 02:22 PM,F3XN,69,2,0,0,71
966643,10/23 02:21 PM,F3XN,8,7,9,1,25
966642,10/23 02:21 PM,F3N,33,90,0,0,123
966641,10/23 02:20 PM,F3N,3,4,0,0,7
966640,10/23 02:20 PM,F3N,224,63,0,0,287
966639,10/23 02:20 PM,F3XN,613,8,0,0,621
966638,10/23 02:18 PM,F3XN,4,0,0,0,4
966637,10/23 02:18 PM,F3N,15,24,0,0,39
966636,10/23 02:18 PM,F3N,12,33,0,2,47
966635,10/23 02:18 PM,F3N,39,21,0,6,66
966634,10/23 02:18 PM,F3N,265,90,0,0,355
966633,10/23 02:17 PM,F3XN,104,5,0,0,109
966632,10/23 02:17 PM,F3N,34,36,0,2,72
966631,10/23 02:17 PM,F3XN,0,1,0,0,1
966630,10/23 02:16 PM,F3XN,0,0,0,0,0
966629,10/23 02:16 PM,F3XN,80,15,49,50,194
966628,10/23 02:16 PM,F3XN,0,0,0,0,0
966627,10/23 02:16 PM,F3N,38,27,0,0,65
966626,10/23 02:15 PM,F3XN,0,0,0,0,0
966625,10/23 02:15 PM,F3XN,1,0,0,0,1
966624,10/23 02:15 PM,F3XN,0,1,0,0,1
966623,10/23 02:15 PM,F3XN,9,4,0,0,13
966622,10/23 02:14 PM,F3XN,0,9,0,0,9
966621,10/23 02:14 PM,F3N,39,22,0,4,65
966620,10/23 02:14 PM,F3N,29,13,0,3,45
966619,10/23 02:13 PM,F3XN,1,1,0,0,2
966618,10/23 02:13 PM,F3XN,8,12,0,0,20
966617,10/23 02:13 PM,F3XN,3,31,0,0,34
966616,10/23 02:13 PM,F24N,0,0,5,1,6
966615,10/23 02:12 PM,F3XN,0,0,0,0,0
966614,10/23 02:12 PM,F6N,7,0,0,0,7
966613,10/23 02:12 PM,F3XN,28,3,0,0,31
966612,10/23 02:11 PM,F3XN,0,1,0,0,1
966611,10/23 02:11 PM,F6N,2,0,0,0,2
966610,10/23 02:11 PM,F99,0,0,0,0,0
966609,10/23 02:10 PM,F3N,11,18,0,1,30
966608,10/23 02:10 PM,F3N,18,96,0,18,132
966607,10/23 02:10 PM,F6N,1,0,0,0,1
966606,10/23 02:09 PM,F3N,0,0,0,0,0
966605,10/23 02:09 PM,F3N,21,19,0,2,42
966604,10/23 02:09 PM,F3XN,21,1,0,0,22
966603,10/23 02:09 PM,F3XN,0,3,0,0,3
966602,10/23 02:08 PM,F3N,42,41,0,0,83
966601,10/23 02:08 PM,F3XN,14,23,0,0,37
966600,10/23 02:07 PM,F3N,92,41,0,1,134
966599,10/23 02:07 PM,F3N,2,0,0,0,2
966598,10/23 02:06 PM,F3XN,1,1,0,0,2
966597,10/23 02:06 PM,F3N,204,45,0,6,255
966596,10/23 02:06 PM,F3XN,2,1,0,0,3
966595,10/23 02:05 PM,F3XN,2,4,0,0,6
966594,10/23 02:05 PM,F3T,0,0,0,0,0
966593,10/23 02:05 PM,F3XN,101,42,0,195,338
966592,10/23 02:05 PM,F3XN,54,48,0,24,126
966591,10/23 02:05 PM,F3XN,1,0,0,0,1
966590,10/23 02:05 PM,F3XN,0,0,0,0,0
966589,10/23 02:03 PM,F3XN,0,3,0,0,3
966588,10/23 02:03 PM,F3XN,6,0,0,47,53
966587,10/23 02:03 PM,F3A,62,62,0,4,128
966586,10/23 02:03 PM,F3XN,11,14,0,0,25
966585,10/23 02:02 PM,F99,0,0,0,0,0
966584,10/23 02:02 PM,F3XN,212,14,0,0,226
966583,10/23 02:02 PM,F3N,152,33,0,0,185
966582,10/23 02:02 PM,F3N,5,13,0,0,18
966581,10/23 02:01 PM,F3XN,193,0,0,1,194
966580,10/23 02:00 PM,F6N,3,0,0,0,3
966578,10/23 02:00 PM,F3T,0,0,0,0,0
966577,10/23 02:00 PM,F3XN,0,0,0,0,0
966576,10/23 02:00 PM,F24A,0,0,1,0,1
966574,10/23 01:59 PM,F3XN,4,0,0,0,4
966573,10/23 01:59 PM,F3XN,0,0,0,2,2
966567,10/23 01:58 PM,F3N,43,37,0,13,93
966566,10/23 01:58 PM,F3XN,0,0,0,0,0
966564,10/23 01:58 PM,F3XN,633,34,0,0,667
966563,10/23 01:58 PM,F3XN,1,2,0,0,3
966561,10/23 01:58 PM,F6N,1,0,0,0,1
966560,10/23 01:58 PM,F3XN,0,0,0,0,0
966558,10/23 01:57 PM,F3XN,2,8,0,0,10
966557,10/23 01:57 PM,F3XN,21,5,0,0,26
966556,10/23 01:57 PM,F3N,0,1,0,0,1
966555,10/23 01:56 PM,F3N,25,24,0,1,50
966554,10/23 01:56 PM,F3XN,0,0,0,0,0
966553,10/23 01:56 PM,F3N,63,10,0,0,73
966552,10/23 01:56 PM,F6N,7,0,0,0,7
966551,10/23 01:56 PM,F3N,31,58,0,0,89
966550,10/23 01:56 PM,F3XN,1481,113,0,0,1594
966549,10/23 01:55 PM,F3XN,2,2,0,0,4
966548,10/23 01:55 PM,F3XN,98,3,0,99,200
966547,10/23 01:54 PM,F3XN,0,1,0,0,1
966546,10/23 01:54 PM,F3XN,0,0,0,0,0
966545,10/23 01:54 PM,F6N,3,0,0,0,3
966544,10/23 01:54 PM,F99,0,0,0,0,0
966543,10/23 01:53 PM,F3XN,0,0,0,0,0
966542,10/23 01:53 PM,F3XN,0,1,0,0,1
966541,10/23 01:52 PM,F6N,5,0,0,0,5
966540,10/23 01:52 PM,F3XN,0,0,0,0,0
966539,10/23 01:52 PM,F3XN,0,0,0,0,0
966538,10/23 01:51 PM,F3XN,0,0,0,0,0
966537,10/23 01:51 PM,F3N,0,0,0,0,0
966536,10/23 01:51 PM,F3XN,747,0,0,0,747
966535,10/23 01:51 PM,F3XN,0,2,0,0,2
966534,10/23 01:51 PM,F3N,2,21,0,0,23
966533,10/23 01:51 PM,F3XN,5,6,0,0,11
966532,10/23 01:50 PM,F3XN,28,0,0,0,28
966531,10/23 01:49 PM,F3XN,2,4,0,0,6
966530,10/23 01:48 PM,F6N,3,0,0,0,3
966529,10/23 01:48 PM,F3XN,882,829,0,0,1711
966528,10/23 01:48 PM,F3XN,0,1,0,0,1
966527,10/23 01:47 PM,F6N,2,0,0,0,2
966526,10/23 01:47 PM,F3XN,111,14,0,0,125
966525,10/23 01:46 PM,F3XN,3,4,0,0,7
966524,10/23 01:46 PM,F3XN,26,5,0,0,31
966523,10/23 01:46 PM,F3XN,23,227,0,0,250
966522,10/23 01:46 PM,F6N,1,0,0,0,1
966521,10/23 01:46 PM,F3XN,1,1,0,0,2
966520,10/23 01:46 PM,F3XN,2,12,0,0,14
966519,10/23 01:46 PM,F3XN,3,4,6,6,19
966518,10/23 01:45 PM,F3XN,0,1,0,0,1
966517,10/23 01:44 PM,F3XN,205,272,0,125,602
966516,10/23 01:44 PM,F3N,7,4,0,2,13
966515,10/23 01:43 PM,F3XN,3,2,0,0,5
966514,10/23 01:43 PM,F3XN,0,0,0,0,0
966513,10/23 01:43 PM,F3XN,3,5,0,0,8
966512,10/23 01:42 PM,F6N,1,0,0,0,1
966511,10/23 01:42 PM,F6N,6,0,0,0,6
966510,10/23 01:41 PM,F1A,0,0,0,0,0
966509,10/23 01:40 PM,F3XN,2,0,0,0,2
966508,10/23 01:40 PM,F3N,0,0,0,0,0
966507,10/23 01:39 PM,F3N,85,15,0,0,100
966506,10/23 01:39 PM,F3XN,0,3,0,0,3
966505,10/23 01:39 PM,F6N,2,0,0,0,2
966504,10/23 01:39 PM,F3N,2,27,0,7,36
966503,10/23 01:39 PM,F3XN,252,8,0,0,260
966502,10/23 01:39 PM,F6N,2,0,0,0,2
966501,10/23 01:39 PM,F3N,10,17,0,0,27
966500,10/23 01:38 PM,F3XN,4,4,0,0,8
966499,10/23 01:38 PM,F3XN,0,0,0,0,0
966498,10/23 01:38 PM,F3XN,7,7,0,0,14
966497,10/23 01:38 PM,F3N,0,0,0,0,0
966496,10/23 01:37 PM,F3XN,32,1,0,0,33
966495,10/23 01:36 PM,F3XN,143,11,0,0,154
966494,10/23 01:36 PM,F3XN,54,52,34,1,141
966493,10/23 01:36 PM,F3XN,380,13,60,0,453
966492,10/23 01:35 PM,F3XN,24,115,0,0,139
966491,10/23 01:34 PM,F3XN,15,36,0,0,51
966490,10/23 01:34 PM,F3N,31,16,0,0,47
966489,10/23 01:33 PM,F3XN,0,0,0,0,0
966488,10/23 01:33 PM,F3XN,5,11,0,0,16
966487,10/23 01:31 PM,F6N,1,0,0,0,1
966486,10/23 01:30 PM,F3N,82,51,0,0,133
966485,10/23 01:30 PM,F3XN,57,2,0,0,59
966484,10/23 01:30 PM,F3XN,524,33,10,0,567
966483,10/23 01:30 PM,F3XN,18,12,2,1,33
966482,10/23 01:30 PM,F3XN,0,0,0,0,0
966481,10/23 01:30 PM,F6N,4,0,0,0,4
966480,10/23 01:29 PM,F3XN,0,2,0,0,2
966479,10/23 01:29 PM,F3N,108,13,0,1,122
966478,10/23 01:28 PM,F3XN,253,0,0,0,253
966477,10/23 01:28 PM,F3N,5,14,0,0,19
966476,10/23 01:28 PM,F3XA,116,69,0,0,185
966475,10/23 01:28 PM,F6N,2,0,0,0,2
966474,10/23 01:27 PM,F3XN,0,0,0,0,0
966473,10/23 01:27 PM,F3XN,0,0,0,0,0
966472,10/23 01:26 PM,F3XN,0,8,0,0,8
966471,10/23 01:25 PM,F3XN,2,1,0,0,3
966470,10/23 01:24 PM,F3N,42,28,0,0,70
966469,10/23 01:24 PM,F3XN,14,0,0,0,14
966468,10/23 01:24 PM,F3XN,64,16,0,0,80
966467,10/23 01:24 PM,F1N,0,0,0,0,0
966466,10/23 01:24 PM,F3XN,201,0,0,0,201
966465,10/23 01:23 PM,F3XN,0,0,0,0,0
966464,10/23 01:23 PM,F3XN,0,0,0,0,0
966463,10/23 01:23 PM,F6N,2,0,0,0,2
966462,10/23 01:23 PM,F3N,11,40,0,8,59
966461,10/23 01:23 PM,F3XN,1,13,0,0,14
966460,10/23 01:23 PM,F3XN,0,1,0,0,1
966459,10/23 01:22 PM,F3XN,0,1,0,0,1
966458,10/23 01:22 PM,F3XN,1,2,1,0,4
966457,10/23 01:21 PM,F3XN,0,0,0,0,0
966456,10/23 01:21 PM,F3XN,0,0,0,0,0
966455,10/23 01:20 PM,F24N,0,0,3,0,3
966454,10/23 01:20 PM,F3N,37,8,0,0,45
966453,10/23 01:20 PM,F3XN,0,0,0,0,0
966452,10/23 01:20 PM,F3N,87,54,0,8,149
966451,10/23 01:20 PM,F3XN,0,0,0,0,0
966450,10/23 01:19 PM,F3XN,0,0,0,0,0
966449,10/23 01:19 PM,F3XN,0,0,0,0,0
966448,10/23 01:18 PM,F3XN,234,48,8,0,290
966447,10/23 01:18 PM,F3XN,57,8,0,0,65
966446,10/23 01:18 PM,F3XN,80,4,0,0,84
966445,10/23 01:17 PM,F3XN,417,107,0,65,589
966444,10/23 01:17 PM,F3N,45,42,0,0,87
966443,10/23 01:16 PM,F9N,0,0,0,4,4
966442,10/23 01:16 PM,F3N,60,41,0,0,101
966441,10/23 01:16 PM,F3N,176,69,0,0,245
966440,10/23 01:16 PM,F3XN,0,0,0,0,0
966439,10/23 01:16 PM,F3XN,0,0,0,0,0
966438,10/23 01:16 PM,F6N,2,0,0,0,2
966437,10/23 01:16 PM,F3N,0,3,0,2,5
966436,10/23 01:15 PM,F3XN,8,11,0,0,19
966435,10/23 01:14 PM,F3XN,283,17,0,0,300
966434,10/23 01:14 PM,F3XN,0,0,0,0,0
966433,10/23 01:13 PM,F3XN,0,0,0,0,0
966432,10/23 01:12 PM,F3XN,0,3,0,0,3
966431,10/23 01:12 PM,F3N,135,21,0,0,156
966430,10/23 01:11 PM,F3XN,29,49,0,0,78
966429,10/23 01:11 PM,F3XN,87,2,0,0,89
966428,10/23 01:11 PM,F3XN,2,4,0,0,6
966427,10/23 01:11 PM,F3XN,0,2,0,0,2
966426,10/23 01:11 PM,F3N,21,13,0,16,50
966425,10/23 01:11 PM,F6N,2,0,0,0,2
966424,10/23 01:11 PM,F3XN,116,69,0,0,185
966423,10/23 01:10 PM,F3N,48,46,0,11,105
966422,10/23 01:10 PM,F3XN,0,0,0,0,0
966421,10/23 01:10 PM,F3N,0,0,0,0,0
966420,10/23 01:10 PM,F3N,6,20,0,12,38
966419,10/23 01:09 PM,F3XN,3,2,0,0,5
966418,10/23 01:09 PM,F3A,45,51,0,23,119
966417,10/23 01:08 PM,F3XN,0,0,0,0,0
966416,10/23 01:08 PM,F3XN,0,0,0,0,0
966415,10/23 01:08 PM,F3XN,43,4,0,0,47
966414,10/23 01:07 PM,F3XN,0,1,0,0,1
966413,10/23 01:07 PM,F3XN,0,0,0,0,0
966412,10/23 01:05 PM,F3XA,469,108,0,0,577
966411,10/23 01:04 PM,F3XN,5,9,0,0,14
966410,10/23 01:04 PM,F3XN,0,0,0,0,0
966409,10/23 01:03 PM,F3XN,0,0,0,0,0
966408,10/23 01:03 PM,F99,0,0,0,0,0
966407,10/23 01:03 PM,F3XN,9,16,0,1,26
966406,10/23 01:02 PM,F3N,11,24,0,0,35
966405,10/23 01:02 PM,F3N,119,64,0,0,183
966404,10/23 01:02 PM,F3XN,0,0,0,0,0
966403,10/23 01:02 PM,F3N,2,11,0,0,13
966402,10/23 01:02 PM,F3N,47,37,0,2,86
966401,10/23 01:02 PM,F6N,1,0,0,0,1
966400,10/23 01:01 PM,F3N,51,32,0,2,85
966399,10/23 01:01 PM,F3XN,17,1,0,0,18
966398,10/23 01:01 PM,F3XN,0,1,0,0,1
966397,10/23 01:00 PM,F3XN,92,39,0,0,131
966396,10/23 01:00 PM,F3XN,0,0,0,0,0
966395,10/23 01:00 PM,F3XN,1,5,0,0,6
966394,10/23 12:59 PM,F3XN,4,4,0,0,8
966393,10/23 12:59 PM,F3XN,0,0,0,0,0
966392,10/23 12:59 PM,F3XN,5,2,0,0,7
966391,10/23 12:58 PM,F3XN,0,1,0,0,1
966390,10/23 12:58 PM,F3XN,0,0,0,0,0
966389,10/23 12:58 PM,F3XN,35,26,0,0,61
966388,10/23 12:57 PM,F3XN,1,13,0,0,14
966387,10/23 12:57 PM,F6A,8,0,0,0,8
966386,10/23 12:57 PM,F3XN,0,0,0,0,0
966385,10/23 12:56 PM,F3N,230,50,0,3,283
966384,10/23 12:56 PM,F3XN,1,0,0,0,1
966383,10/23 12:56 PM,F6N,9,0,0,0,9
966382,10/23 12:56 PM,F3XN,1,1,0,0,2
966381,10/23 12:55 PM,F3XN,0,2,0,0,2
966380,10/23 12:55 PM,F3N,2,15,0,0,17
966379,10/23 12:55 PM,F3N,0,0,0,3,3
966378,10/23 12:54 PM,F3N,10,37,0,0,47
966377,10/23 12:54 PM,F3XN,3,3,1,0,7
966376,10/23 12:54 PM,F3XN,65,7,0,0,72
966375,10/23 12:54 PM,F3XN,2,7,0,1,10
966374,10/23 12:53 PM,F3XN,58,36,0,32,126
966373,10/23 12:53 PM,F3XN,27,17,1,87,132
966372,10/23 12:53 PM,F3XN,4,2,0,0,6
966371,10/23 12:53 PM,F3XN,149,20,0,0,169
966370,10/23 12:53 PM,F3N,0,1,0,2,3
966369,10/23 12:52 PM,F3XN,0,0,0,0,0
966368,10/23 12:52 PM,F3XN,2,0,0,0,2
966367,10/23 12:52 PM,F3N,41,29,0,7,77
966366,10/23 12:52 PM,F3XN,7,2,0,0,9
966365,10/23 12:51 PM,F3XN,0,0,0,0,0
966364,10/23 12:51 PM,F6N,1,0,0,0,1
966363,10/23 12:50 PM,F3XN,3,0,0,0,3
966362,10/23 12:49 PM,F3A,11,23,0,29,63
966361,10/23 12:49 PM,F3XN,14,27,0,0,41
966360,10/23 12:48 PM,F6N,6,0,0,0,6
966359,10/23 12:48 PM,F3N,24,6,0,0,30
966358,10/23 12:48 PM,F3XN,0,0,0,0,0
966357,10/23 12:47 PM,F3XN,8,1,0,0,9
966356,10/23 12:47 PM,F3XN,0,0,0,0,0
966355,10/23 12:47 PM,F6N,3,0,0,0,3
966354,10/23 12:46 PM,F3XN,5,3,0,0,8
966353,10/23 12:46 PM,F3N,32,30,0,4,66
966352,10/23 12:46 PM,F3XN,0,3,0,0,3
966351,10/23 12:45 PM,F6N,1,0,0,0,1
966350,10/23 12:45 PM,F3XN,118,56,0,2,176
966349,10/23 12:44 PM,F9N,0,0,0,4,4
966348,10/23 12:44 PM,F1A,0,0,0,0,0
966347,10/23 12:44 PM,F3XN,7,0,0,0,7
966346,10/23 12:43 PM,F3XN,176,3,0,0,179
966345,10/23 12:43 PM,F3XN,97,0,0,0,97
966344,10/23 12:43 PM,F3XN,350,1,0,0,351
966343,10/23 12:43 PM,F3XN,1,2,0,0,3
966342,10/23 12:42 PM,F3N,7,30,0,23,60
966341,10/23 12:42 PM,F3N,37,12,0,2,51
966340,10/23 12:42 PM,F3XN,0,1,0,0,1
966339,10/23 12:41 PM,F3XN,3,1,0,0,4
966338,10/23 12:41 PM,F3XN,7,10,0,0,17
966337,10/23 12:41 PM,F3XN,0,0,0,5,5
966336,10/23 12:40 PM,F3XN,1,3,0,0,4
966335,10/23 12:39 PM,F3XN,0,5,0,0,5
966334,10/23 12:38 PM,F3N,1,12,0,0,13
966333,10/23 12:38 PM,F3XN,51,2,0,0,53
966332,10/23 12:38 PM,F3N,53,44,0,1,98
966331,10/23 12:37 PM,F6A,4,0,0,0,4
966330,10/23 12:37 PM,F3N,12,37,0,0,49
966329,10/23 12:37 PM,F3XN,0,0,0,0,0
966328,10/23 12:37 PM,F3XN,11,0,0,0,11
966327,10/23 12:37 PM,F3XN,0,6,0,0,6
966326,10/23 12:36 PM,F3XN,0,0,0,0,0
966325,10/23 12:35 PM,F3XN,1,2,0,0,3
966324,10/23 12:35 PM,F3N,32,63,0,6,101
966323,10/23 12:35 PM,F3XN,0,9,0,0,9
966322,10/23 12:35 PM,F3N,20,83,0,0,103
966321,10/23 12:35 PM,F3XN,1201,246,0,18,1465
966320,10/23 12:34 PM,F3N,17,43,0,0,60
966319,10/23 12:34 PM,F3XA,817,69,0,543,1429
966318,10/23 12:34 PM,F3XN,7,6,0,0,13
966317,10/23 12:34 PM,F3XN,0,3,0,0,3
966316,10/23 12:33 PM,F3XN,131,3,0,0,134
966315,10/23 12:32 PM,F3N,0,0,0,0,0
966314,10/23 12:32 PM,F6N,11,0,0,0,11
966313,10/23 12:31 PM,F3XN,2,0,0,0,2
966312,10/23 12:30 PM,F3N,26,28,0,2,56
966311,10/23 12:30 PM,F3XN,28,68,0,0,96
966310,10/23 12:28 PM,F3XN,0,3,0,1,4
966309,10/23 12:28 PM,F3XN,1,0,0,0,1
966308,10/23 12:27 PM,F3XN,0,1,0,0,1
966307,10/23 12:27 PM,F3XN,1,1,0,0,2
966306,10/23 12:27 PM,F3XN,1,2,0,0,3
966305,10/23 12:27 PM,F3XN,0,1,0,0,1
966304,10/23 12:27 PM,F24N,0,0,1,0,1
966303,10/23 12:26 PM,F3XN,0,0,0,0,0
966302,10/23 12:26 PM,F3XN,1160,35,0,0,1195
966301,10/23 12:26 PM,F3XN,0,1,0,0,1
966300,10/23 12:26 PM,F3XN,16,23,0,0,39
966299,10/23 12:25 PM,F3XN,34,5,0,2,41
966298,10/23 12:25 PM,F3N,45,22,0,1,68
966297,10/23 12:24 PM,F3XN,67,2,0,0,69
966296,10/23 12:24 PM,F3XN,761,16,0,0,777
966295,10/23 12:24 PM,F3XN,0,0,0,0,0
966294,10/23 12:24 PM,F3XN,2,7,0,0,9
966293,10/23 12:24 PM,F3N,20,31,0,0,51
966292,10/23 12:22 PM,F3XN,0,2,0,0,2
966291,10/23 12:22 PM,F3N,8,14,0,1,23
966290,10/23 12:22 PM,F3XN,1,3,0,0,4
966289,10/23 12:22 PM,F3XN,0,1,0,0,1
966288,10/23 12:22 PM,F3XN,0,1,0,0,1
966287,10/23 12:21 PM,F3XN,13,5,0,0,18
966286,10/23 12:21 PM,F3XA,0,0,0,0,0
966285,10/23 12:20 PM,F3XN,0,2,0,0,2
966284,10/23 12:20 PM,F3XN,42,32,0,0,74
966283,10/23 12:19 PM,F3XN,9,3,0,0,12
966282,10/23 12:19 PM,F7N,0,0,0,78,78
966281,10/23 12:18 PM,F3XN,13,1,0,0,14
966280,10/23 12:18 PM,F3XN,5,0,0,20,25
966279,10/23 12:17 PM,F3XN,13,1,1,6,21
966278,10/23 12:17 PM,F3XN,0,0,0,0,0
966277,10/23 12:17 PM,F3XN,6,30,0,0,36
966276,10/23 12:17 PM,F3N,103,15,0,1,119
966275,10/23 12:16 PM,F3XN,0,3,0,0,3
966274,10/23 12:16 PM,F3XN,44,9,0,0,53
966273,10/23 12:16 PM,F3XN,44,59,2609,0,2712
966272,10/23 12:16 PM,F3XN,10,20,0,0,30
966271,10/23 12:15 PM,F3XN,6,28,0,0,34
966270,10/23 12:15 PM,F3XN,0,1,0,0,1
966269,10/23 12:15 PM,F3XN,2,4,0,0,6
966268,10/23 12:14 PM,F3XN,119,1,0,0,120
966267,10/23 12:14 PM,F3N,3,2,0,0,5
966266,10/23 12:14 PM,F3XN,23,1,0,0,24
966265,10/23 12:14 PM,F3XN,0,5,0,0,5
966264,10/23 12:14 PM,F3XN,54,0,0,0,54
966263,10/23 12:13 PM,F3XN,4,4,0,0,8
966262,10/23 12:13 PM,F3N,0,32,0,2,34
966261,10/23 12:13 PM,F3XN,5,5,0,0,10
966260,10/23 12:13 PM,F3N,138,71,0,8,217
966259,10/23 12:13 PM,F3N,59,43,0,0,102
966258,10/23 12:12 PM,F3N,4,4,0,0,8
966257,10/23 12:12 PM,F3N,10,34,0,7,51
966256,10/23 12:12 PM,F3XN,0,13,0,0,13
966255,10/23 12:11 PM,F3XN,507,2,0,0,509
966254,10/23 12:10 PM,F3XN,68,4,0,0,72
966253,10/23 12:10 PM,F3XN,0,5,0,0,5
966252,10/23 12:10 PM,F3XN,4,5,2,3,14
966251,10/23 12:09 PM,F3XN,2,6,0,0,8
966250,10/23 12:08 PM,F3N,6,12,0,4,22
966249,10/23 12:08 PM,F3XN,4,18,0,0,22
966248,10/23 12:07 PM,F3N,104,47,0,0,151
966247,10/23 12:07 PM,F3XN,3,4,0,34,41
966246,10/23 12:07 PM,F3N,7,28,0,2,37
966245,10/23 12:06 PM,F3XN,33,2,0,0,35
966244,10/23 12:05 PM,F3XN,0,1,0,0,1
966243,10/23 12:05 PM,F3XN,0,1,0,0,1
966242,10/23 12:04 PM,F3N,20,9,0,0,29
966241,10/23 12:02 PM,F3XN,8,18,0,0,26
966240,10/23 12:02 PM,F3N,106,39,0,1,146
966239,10/23 12:02 PM,F3XN,71,1,0,0,72
966238,10/23 12:02 PM,F3XN,1,1,0,0,2
966237,10/23 12:02 PM,F3XN,2,3,0,0,5
966236,10/23 12:01 PM,F3XN,42,5,0,0,47
966235,10/23 12:00 PM,F3XN,0,0,0,0,0
966234,10/23 12:00 PM,F3XN,9,8,0,52,69
966233,10/23 12:00 PM,F3XN,2,3,0,0,5
966232,10/23 12:00 PM,F3XN,2,212,0,1,215
966231,10/23 11:57 AM,F3XN,10,11,0,0,21
966230,10/23 11:57 AM,F3XN,0,0,0,0,0
966229,10/23 11:57 AM,F3A,33,11,0,3,47
966228,10/23 11:57 AM,F3A,9,16,0,0,25
966227,10/23 11:55 AM,F3XN,17,27,1,0,45
966226,10/23 11:55 AM,F3XN,0,1,0,0,1
966225,10/23 11:55 AM,F24N,0,0,1,0,1
966224,10/23 11:55 AM,F3XN,9,0,0,0,9
